Unnamed: 0,Datetime,Tweet Id,Metaphor[1or0],Mapping,Hashtags_sp,AltMapping
3469,2020-05-27 13:47:24+00:00,1265640752018669575,0,War,['pandemic'],
3470,2020-05-27 13:00:10+00:00,1265628865977815042,0,Storm,['covid_19'],
3471,2020-05-27 08:58:12+00:00,1265567972552249345,1,Luxury,['lockdown'],
3472,2020-05-27 08:31:17+00:00,1265561199288242183,0,War,"['lockdown', 'covid19', 'coronavirus']",
3473,2020-05-27 08:19:48+00:00,1265558308976500737,0,Barrier/Shield,['covid_19'],
3474,2020-05-27 07:42:00+00:00,1265548797909905408,1,Stigma,['covid__19.'],
3475,2020-05-27 06:55:34+00:00,1265537111865917441,0,War,['covid_19'],
3476,2020-05-27 06:47:55+00:00,1265535186730725378,0,Journey,['covid__19'],
3477,2020-05-27 06:23:10+00:00,1265528955458801668,0,War,['indiafightscorona'],
3478,2020-05-27 05:28:36+00:00,1265515225924632576,0,Journey,"['coronaupdates', 'coronavirus', 'covid__19', 'covid_19']",
3479,2020-05-27 05:27:02+00:00,1265514831601438720,0,War,"['coronavirusthe', 'covid19']",
3480,2020-05-27 04:54:44+00:00,1265506702952148993,0,War,['covid__19'],
3481,2020-05-27 04:29:51+00:00,1265500439774183425,0,Lesson/Teacher,['covid'],
3482,2020-05-27 04:27:25+00:00,1265499828907323399,1,Stigma,"['pandemic', 'covid__19', 'coronapandemic']",
3483,2020-05-27 04:09:50+00:00,1265495402851246080,0,Journey,['covidupdates'],
3484,2020-05-27 03:58:15+00:00,1265492489324105728,0,Journey,"['coronavirus', 'coronaviruspandemic', 'coronavirusoutbreak', 'covid19']",
3485,2020-05-27 02:12:13+00:00,1265465802242904066,0,Luxury,"['lockdown2020', 'lifeinlockdown', 'covid_19']",
3486,2020-05-28 19:09:35+00:00,1266084219522080768,1,Bane/Punishment,['covid_19'],
3487,2020-05-28 16:40:13+00:00,1266046630727475201,0,Lesson/Teacher,['covid_19'],
3488,2020-05-28 16:26:30+00:00,1266043179876278273,0,Storm,['covid_19india'],
3489,2020-05-28 15:18:51+00:00,1266026153694957573,0,Freedom,['covid_19india'],
3490,2020-05-28 14:21:17+00:00,1266011666027671559,1,War,['coronavirus'],
3491,2020-05-28 13:54:36+00:00,1266004952461086723,1,Prison,['coronavirus'],
3492,2020-05-28 13:53:09+00:00,1266004588357988354,1,War,"['coronapandemic', 'covid_19']",
3493,2020-05-28 10:58:51+00:00,1265960723731173381,1,War,"['indiaunitedagainstcovid', 'covid19:']",
3494,2020-05-28 10:48:35+00:00,1265958137888010241,1,War,['covid19'],
3495,2020-05-28 10:21:30+00:00,1265951325738631168,1,War,"['indiaunitedagainstcovid', 'covid19:']",
3496,2020-05-28 10:14:50+00:00,1265949644766547968,0,War,"['lockdown4', 'covid_19']",
3497,2020-05-28 09:48:23+00:00,1265942988175273986,1,War,"['defeatcorona', 'covid19']",
3498,2020-05-28 09:32:26+00:00,1265938977191682049,1,Success/Challenge,['covid19'],
3499,2020-05-28 09:13:30+00:00,1265934209404694528,1,War,['indiaunitedagainstcovid'],
3500,2020-05-28 09:06:20+00:00,1265932407477280768,1,War,['indiaunitedagainstcovid'],
3501,2020-05-28 07:48:29+00:00,1265912815128363009,1,War,['indiaunitedagainstcovid'],
3502,2020-05-28 06:59:28+00:00,1265900481668198400,0,War,"['covid19', 'stayhomestaysafe']",
3503,2020-05-28 06:52:49+00:00,1265898806304034816,1,War,['indiaunitedagainstcovid'],
3504,2020-05-28 05:49:20+00:00,1265882830179053569,1,War,['indiaunitedagainstcovid'],
3505,2020-05-28 05:30:39+00:00,1265878127747592194,1,War,['indiaunitedagainstcovid'],
3506,2020-05-28 04:55:00+00:00,1265869158891257856,1,War,['indiaunitedagainstcovid'],
3507,2020-05-28 04:32:34+00:00,1265863513685192705,1,War,['indiaunitedagainstcovid'],
3508,2020-05-28 04:27:54+00:00,1265862336721514496,0,Accident,['covid19'],
3509,2020-05-28 04:18:57+00:00,1265860085558853632,1,Success/Challenge,"['indiaunitedagainstcovid', 'covid__19.']",
3510,2020-05-28 03:51:18+00:00,1265853125551812608,1,War,['indiaunitedagainstcovid'],
3511,2020-05-28 03:45:49+00:00,1265851748184461312,1,War,"['indiaunitedagainstcovid', 'coronavirus.']",
3512,2020-05-28 02:18:15+00:00,1265829710661066752,0,Luxury,"['lockdown2020', 'quarantinelife']",
3513,2020-05-28 01:13:01+00:00,1265813295405002754,1,Lesson/Teacher,['coronavirusindia'],
3514,2020-05-29 21:10:58+00:00,1266477153664696320,0,War,['covid19'],
3515,2020-05-29 20:03:23+00:00,1266460148484182017,0,War,['coronavirus'],
3516,2020-05-29 19:17:29+00:00,1266448596603408386,1,Prison,['covid19'],
3517,2020-05-29 19:14:20+00:00,1266447804341334019,1,Storm,['covid'],
3518,2020-05-29 19:13:58+00:00,1266447711785500672,0,War,['rahulchaturvedioncovid19'],
3519,2020-05-29 18:36:06+00:00,1266438181207126016,0,Monster,['covid_19india'],
3520,2020-05-29 18:31:13+00:00,1266436953697746949,0,War,['indiafightscorona'],
3521,2020-05-29 17:52:22+00:00,1266427174204125185,1,Lesson/Teacher,['covid19'],
3522,2020-05-29 17:14:23+00:00,1266417615632764939,1,Lesson/Teacher,['covid_19'],
3523,2020-05-29 17:01:30+00:00,1266414374861836294,0,War,['indiafightscorona'],
3524,2020-05-29 16:45:17+00:00,1266410294122737664,0,War,['coronavirus'],
3525,2020-05-29 16:44:09+00:00,1266410008809439234,0,War,['coronavirus'],
3526,2020-05-29 15:52:04+00:00,1266396902909595648,1,War,['coronavirus'],
3527,2020-05-29 14:47:15+00:00,1266380588401000448,0,War,['corona_spitters'],
3528,2020-05-29 14:32:30+00:00,1266376877108678658,1,Miracle,['covid'],
3529,2020-05-29 14:28:44+00:00,1266375929304985600,0,Catalyst,['corona_spitters'],
3530,2020-05-29 14:27:56+00:00,1266375730167857153,0,Catalyst,['corona_spitters'],
3531,2020-05-29 14:27:39+00:00,1266375657887395847,0,Luxury,['corona_spitters'],
3532,2020-05-29 14:21:34+00:00,1266374125624291330,0,War,['corona_spitters'],
3533,2020-05-29 14:11:35+00:00,1266371612300898306,1,War,['corona_spitters'],
3534,2020-05-29 14:04:55+00:00,1266369935648804864,0,Prison,"['lockdownextension', 'covid19', 'coronavirus']",
3535,2020-05-29 12:16:46+00:00,1266342720903106560,1,Prison,"['lockdown2', 'lockdownextension', 'lockdown', 'lockdown5']",
3536,2020-05-29 10:57:40+00:00,1266322812878241792,0,War,"['covid19india', 'coronavirus']",
3537,2020-05-29 09:57:43+00:00,1266307725912272897,1,Lesson/Teacher,"['coronavirus', 'pandemic']",
3538,2020-05-29 07:05:53+00:00,1266264484080840707,0,War,"['lockdown2020', 'lockdown', 'lockdownextension', 'lockdown4']",
3539,2020-05-29 06:57:12+00:00,1266262299834085377,1,Lesson/Teacher,"['quarantinelife', 'covid19', 'indiafightscovid19']",
3540,2020-05-29 03:34:20+00:00,1266211244651864064,1,Monster,['covid19'],
3541,2020-05-29 03:13:24+00:00,1266205977642180608,0,Luxury,"['coronawarriors', 'corona.', 'coronavirus']",
3542,2020-05-29 03:00:57+00:00,1266202842177691648,0,Journey,['covid19'],
3543,2020-05-29 02:18:32+00:00,1266192170983190528,0,Storm,['coronaindia'],
3544,2020-05-30 14:38:37+00:00,1266740804640522245,1,Prison,['lockdown'],
3545,2020-05-30 19:41:13+00:00,1266816957682089985,0,Landscape,['covid19'],
3546,2020-05-30 19:01:36+00:00,1266806985720299523,0,Success/Challenge,"['covid_19india', 'covid19lockdown']",
3547,2020-05-30 18:41:46+00:00,1266801994414596096,0,Catalyst,['corona'],
3548,2020-05-30 18:03:08+00:00,1266792273183780864,0,Prison,"['lockdownextension', 'covid', 'coronavirus']",
3549,2020-05-30 17:10:25+00:00,1266779005203644416,0,Prison,"['coronavirus.', 'lockdown5']",
3550,2020-05-30 16:13:58+00:00,1266764801289580550,1,Monster,['covid19'],
3551,2020-05-30 16:12:02+00:00,1266764313198460928,0,War,['coronavirus'],
3552,2020-05-30 14:25:20+00:00,1266737463269175296,1,Prison,"['corona', 'lockdown']",
3553,2020-05-30 14:20:01+00:00,1266736124615106560,1,War,['covidwarriors'],
3554,2020-05-30 14:09:59+00:00,1266733598079623170,0,Water/Wave/Tide,"['covid_19', 'coronavirus']",
3555,2020-05-30 14:07:02+00:00,1266732857289961472,1,Prison,"['lockdown5', 'covid']",
3556,2020-05-30 13:06:05+00:00,1266717520419053576,1,Storm,['lockdown'],
3557,2020-05-30 11:51:44+00:00,1266698808357908480,0,Catalyst,['pandemic'],
3558,2020-05-30 10:42:13+00:00,1266681312338939904,0,Landscape,"['lockdown2020', 'coronavirus']",
3559,2020-05-30 10:32:01+00:00,1266678744590106628,1,War,"['indiafightscorona', 'coronawarriorsindia', 'coronahero']",
3560,2020-05-30 08:43:17+00:00,1266651383819714561,0,Monster,['covid19'],
3561,2020-05-30 07:56:03+00:00,1266639495341977600,0,War,"['lockdownextension', 'covid__19']",
3562,2020-05-30 03:42:54+00:00,1266575789379764224,0,Catalyst,['lockdown'],
3563,2020-05-30 02:31:11+00:00,1266557740278677505,1,War,['welfareworksinlockdown'],
3564,2020-05-31 18:17:25+00:00,1267158254989111301,0,Success/Challenge,['covid19'],
3565,2020-05-31 15:59:13+00:00,1267123478143987714,1,War,['covid_19india'],
3566,2020-05-31 15:26:25+00:00,1267115220327006208,1,Darkness,"['coronavirusindia', 'coronavirusupdates']",
3567,2020-05-31 14:33:06+00:00,1267101805084766208,0,Accident,['coronavirus'],
3568,2020-05-31 13:23:00+00:00,1267084165356359685,0,War,['coronavirus#boycottmadeinchina'],
3569,2020-05-31 13:20:48+00:00,1267083609787133952,0,Lesson/Teacher,['rgpv_spreading_corona_virus'],
3570,2020-05-31 12:42:55+00:00,1267074076578906113,0,War,['rgpv_spreading_corona_virus'],
3571,2020-05-31 12:38:31+00:00,1267072970008256512,0,Monster,['rgpv_spreading_corona_virus'],
3572,2020-05-31 12:28:52+00:00,1267070541917302785,1,War,"['kiitkissfightscovid19', 'covid19']",
3573,2020-05-31 11:56:10+00:00,1267062309790367744,1,Monster,['rgpv_spreading_corona_virus'],
3574,2020-05-31 11:42:09+00:00,1267058784805019653,0,Freedom,['rgpv_spreading_corona_virus'],
3575,2020-05-31 11:36:16+00:00,1267057305163632640,0,Journey,['rgpv_spreading_corona_virus'],
3576,2020-05-31 11:20:07+00:00,1267053236881485824,0,War,['rgpv_spreading_corona_virus'],
3577,2020-05-31 10:57:26+00:00,1267047530740633600,1,War,['kiitkissfightscovid19'],
3578,2020-05-31 10:34:00+00:00,1267041632492412929,1,War,"['kiitkissfightscovid19', 'covid19']",
3579,2020-05-31 10:21:04+00:00,1267038379054596098,1,War,"['kiitkissfightscovid19', 'covid19']",
3580,2020-05-31 09:39:05+00:00,1267027814160752640,1,Lesson/Teacher,['lockdown'],
3581,2020-05-31 09:35:47+00:00,1267026981255815168,0,Catalyst,['rgpv_spreading_corona_virus'],
3582,2020-05-31 09:34:31+00:00,1267026663126249473,0,Lesson/Teacher,['rgpv_spreading_corona_virus'],
3583,2020-05-31 09:32:32+00:00,1267026165161693185,0,War,['indiafightscorona'],
3584,2020-05-31 09:28:45+00:00,1267025213046157312,0,Hammer,['rgpv_spreading_corona_virus'],
3585,2020-05-31 09:22:46+00:00,1267023706150154240,0,Luxury,"['rgpv_spreading_corona_virus', 'endthelockdown']",
3586,2020-05-31 08:47:43+00:00,1267014884950183936,1,War,"['coronavirusinindia', 'coronaupdatesinindia', 'coronaviruscrisis', 'coronapandemic']",
3587,2020-05-31 08:39:17+00:00,1267012761730646016,0,Lesson/Teacher,['rgpv_spreading_corona_virus'],
3588,2020-05-31 08:37:55+00:00,1267012418766606337,0,Success/Challenge,['rgpv_spreading_corona_virus'],
3589,2020-05-31 08:35:11+00:00,1267011732721074176,0,Success/Challenge,['rgpv_spreading_corona_virus'],
3590,2020-05-31 08:34:32+00:00,1267011569654755329,1,War,['corona'],
3591,2020-05-31 07:28:57+00:00,1266995061994258432,0,Storm,['lockdown'],
3592,2020-05-31 07:00:32+00:00,1266987911137775616,1,War,['coronavirus'],
3593,2020-05-31 06:36:03+00:00,1266981752137895937,0,Prison,['corona'],
3594,2020-05-31 06:07:14+00:00,1266974497573228544,1,Prison,"['coronavirusoutbreak', 'corona', 'indiafightscovid19']",
3595,2020-05-31 05:05:26+00:00,1266958944951586816,1,Success/Challenge,['covid'],
3596,2020-05-31 04:45:54+00:00,1266954029218721795,1,Prison,['lockdown_by_kashmir'],
3597,2020-05-31 04:22:20+00:00,1266948099626287105,0,War,"['coronaviruspandemic', 'coronavirus']",
3598,2020-05-31 04:19:43+00:00,1266947442219470848,0,Prison,['covid19'],
3599,2020-05-31 03:46:07+00:00,1266938985307226112,0,War,['covid19'],
3600,2020-05-31 03:02:33+00:00,1266928020494966785,1,Accident,"['fightagainstcorona', 'covid_19']",
3601,2020-05-31 02:55:26+00:00,1266926231607533569,1,Accident,"['fightagainstcorona', 'covid_19']",
3602,2021-05-17 18:25:23+00:00,1394358399609950211,1,Prison,['pandemic'],
3603,2021-05-17 16:52:35+00:00,1394335048011329543,1,Barrier/Shield,['indiafightscorona'],
3604,2021-05-17 16:52:24+00:00,1394335001626435588,1,Success/Challenge,['indiafightscorona'],
3605,2021-05-17 16:52:14+00:00,1394334958504841219,1,Storm,['indiafightscorona'],
3606,2021-05-17 16:37:45+00:00,1394331315734990850,0,Catalyst,['indiafightscorona'],
3607,2021-05-17 16:36:09+00:00,1394330913933201409,0,Lesson/Teacher,['coronavirus'],
3608,2021-05-17 13:50:31+00:00,1394289229249748993,0,Lesson/Teacher,['covid19'],
3609,2021-05-17 13:08:00+00:00,1394278529202745344,0,War,['covid19'],
3610,2021-05-17 12:30:24+00:00,1394269065473142787,1,Lesson/Teacher,['covid19'],
3611,2021-05-17 08:56:09+00:00,1394215149716742144,1,War,['covid19'],
3612,2021-05-17 08:45:56+00:00,1394212576993570820,1,War,['covid19'],
3613,2021-05-17 06:24:06+00:00,1394176883764436997,0,Lesson/Teacher,"['covid19', 'coronavirusindia']",
3614,2021-05-17 06:15:37+00:00,1394174751371763717,1,War,['covid19'],
3615,2021-05-18 14:44:14+00:00,1394665135147393026,1,Landscape,['covid'],
3616,2021-05-18 14:06:38+00:00,1394655672092925954,1,War,['salutetocoronawarriors'],
3617,2021-05-18 12:54:55+00:00,1394637625038831620,0,Miracle,['covid19'],
3618,2021-05-18 10:38:10+00:00,1394603209969209346,1,War,['covid19'],
3619,2021-05-18 07:38:24+00:00,1394557971074404354,0,War,"['covidemergency2021', 'lockdown']",
3620,2021-05-18 06:55:02+00:00,1394547057701052417,0,War,['covidvaccine'],
3621,2021-05-18 05:35:49+00:00,1394527120110485508,1,Luxury,['covid19'],
3622,2021-05-18 04:58:40+00:00,1394517774081298433,0,Savior,"['covid19', 'lockdown2021']",
3623,2021-05-18 02:50:40+00:00,1394485559561658371,0,Hammer,"['covid', 'covidsecondwaveinindia']",
3624,2021-05-18 01:10:04+00:00,1394460241509502976,1,Monster,['covid'],
3625,2021-05-19 20:36:51+00:00,1395116263764938752,1,Person,['covid19'],
3626,2021-05-19 17:05:48+00:00,1395063150970478593,1,Darkness,['covid19'],
3627,2021-05-19 15:00:57+00:00,1395031730923261955,0,Lesson/Teacher,['corona'],
3628,2021-05-19 14:00:56+00:00,1395016625934409735,1,Lesson/Teacher,['coronavirus'],
3629,2021-05-19 11:42:45+00:00,1394981850553233412,0,Lesson/Teacher,['covid19'],
3630,2021-05-19 02:55:04+00:00,1394849056929697792,0,Lesson/Teacher,['covid19'],
3631,2021-05-20 13:07:18+00:00,1395365517788123141,0,War,['covid19'],
3632,2021-05-20 20:44:18+00:00,1395480524483809281,0,Lesson/Teacher,['covid'],
3633,2021-05-20 19:38:55+00:00,1395464068828340230,1,Bane/Punishment,['covid19'],
3634,2021-05-20 19:34:23+00:00,1395462931270148098,0,Miracle,"['covid19', 'covid_19']",
3635,2021-05-20 19:20:56+00:00,1395459546655592448,1,Success/Challenge,"['covid19', 'stayhomestaysafe']",
3636,2021-05-20 18:03:15+00:00,1395439994160902144,0,Success/Challenge,"['covid19', 'covid19indiahelp', 'covid19india', 'covidindia']",
3637,2021-05-20 17:44:25+00:00,1395435255243235330,0,Barrier/Shield,['covid19'],
3638,2021-05-20 16:03:08+00:00,1395409765975531520,1,War,['covid19'],
3639,2021-05-20 15:59:53+00:00,1395408947406729216,0,Accident,"['covid19', 'coronavirusindia', 'covid', 'corona']",
3640,2021-05-20 14:55:08+00:00,1395392652372320256,1,Lesson/Teacher,"['covid19', 'covidindia']",
3641,2021-05-20 14:43:31+00:00,1395389728912941056,0,Darkness,['covid19'],
3642,2021-05-20 13:56:21+00:00,1395377861666639877,1,Success/Challenge,['indiafightscoronavirus'],
3643,2021-05-20 13:05:28+00:00,1395365056762703872,0,War,"['covid19', 'covid19india', 'covidsecondwave']",
3644,2021-05-20 11:38:22+00:00,1395343135761338371,0,Freedom,"['covidiots.', 'covid19.']",
3645,2021-05-20 11:19:10+00:00,1395338305479262208,1,Lesson/Teacher,['covid19'],
3646,2021-05-20 08:39:09+00:00,1395298034699833345,0,War,['covishieldvaccine'],
3647,2021-05-20 08:13:23+00:00,1395291551442489344,0,Lesson/Teacher,['artoflivingcovidrelief'],
3648,2021-05-20 05:23:58+00:00,1395248915897745413,0,Darkness,['covid19'],
3649,2021-05-21 21:03:45+00:00,1395847808192638977,1,War,"['covid19', 'covid19india']",
3650,2021-05-21 17:37:52+00:00,1395795993229086722,1,War,['stayhomestaysafe'],
3651,2021-05-21 16:49:59+00:00,1395783945778720768,0,Prison,"['coronaviruspandemic', 'coronasecondwave', 'coronavirus']",
3652,2021-05-21 15:24:16+00:00,1395762372770295813,1,Storm,['corona'],
3653,2021-05-21 14:59:47+00:00,1395756210599591937,1,War,['karnatakalockdown'],
3654,2021-05-21 13:51:09+00:00,1395738939898560514,0,War,['covid19'],
3655,2021-05-21 13:35:18+00:00,1395734950138105856,0,Monster,['indiafightscorona'],
3656,2021-05-21 11:53:34+00:00,1395709347179556869,1,Lesson/Teacher,['lockdown'],
3657,2021-05-21 11:25:51+00:00,1395702375466237962,0,Accident,['covid19'],
3658,2021-05-22 19:01:16+00:00,1396179371124166659,0,Success/Challenge,['lockdownextension'],
3659,2021-05-22 14:46:38+00:00,1396115288962191370,0,Lesson/Teacher,['indiafightscorona'],
3660,2021-05-22 14:06:48+00:00,1396105266626662402,0,Prison,"['covid19', 'lockdown2021']",
3661,2021-05-22 10:57:05+00:00,1396057522977402881,0,Luxury,['covid'],
3662,2021-05-22 08:36:07+00:00,1396022046748934149,1,War,"['corona', 'indiacovidcrisis', 'indiafightscovid19']",
3663,2021-05-22 08:20:54+00:00,1396018217743704064,1,War,['covid19'],
3664,2021-05-22 07:56:10+00:00,1396011995304923136,1,Darkness,['covid19'],
3665,2021-05-22 07:12:17+00:00,1396000947898355713,1,War,"['covid19', 'covid19india']",
3666,2021-05-22 05:26:17+00:00,1395974272498094080,1,Lesson/Teacher,"['stayhomestaysafe', 'covidindia']",
3667,2021-05-22 04:38:46+00:00,1395962317192396806,0,Lesson/Teacher,['covid19'],
3668,2021-05-23 12:19:00+00:00,1396440526174375942,1,War,"['odishafightscorona', 'indiafightscorona', 'covid19']",
3669,2021-05-23 12:17:17+00:00,1396440094949609474,0,Prison,['covid19'],
3670,2021-05-23 19:35:17+00:00,1396550320398823425,0,War,['covidsecondwaveinindia'],
3671,2021-05-23 16:19:33+00:00,1396501061968359425,0,Lesson/Teacher,"['covid19', 'covidindia']",
3672,2021-05-23 16:11:23+00:00,1396499005421457409,0,War,['tnlockdown'],
3673,2021-05-23 14:19:30+00:00,1396470851478818821,1,War,['covid19'],
3674,2021-05-23 11:35:32+00:00,1396429585428860931,0,War,"['covid19?', 'coronavirus!']",
3675,2021-05-23 09:33:52+00:00,1396398969488515072,0,War,"['lockdowntelangana', 'lockdown']",
3676,2021-05-24 14:52:52+00:00,1396841634130653192,0,Luxury,['covid19.'],
3677,2021-05-24 16:10:41+00:00,1396861220192362499,0,Journey,['covid19'],
3678,2021-05-24 14:50:31+00:00,1396841045334257671,0,Lesson/Teacher,['lockdown'],
3679,2021-05-24 12:07:57+00:00,1396800130628546562,1,Darkness,['covid19'],
3680,2021-05-24 05:13:08+00:00,1396695740668252161,1,War,['covid19'],
3681,2021-05-24 00:36:47+00:00,1396626196129992707,1,War,['cbseboardexam2021ðŸ¤£ðŸ¤£ðŸ¤£covid'],
3682,2021-05-24 00:17:53+00:00,1396621437784387586,1,War,"['covid19', 'coronaviruspandemic', 'chinavirus', 'coronavirus', 'wuhanvirus']",
3683,2021-05-25 19:32:02+00:00,1397274279457161217,1,Bane/Punishment,['lockdown.'],
3684,2021-05-25 16:48:12+00:00,1397233047540469765,0,Accident,['covid19'],
3685,2021-05-25 16:45:52+00:00,1397232459633340416,0,Success/Challenge,['covidcrisis'],
3686,2021-05-25 14:25:15+00:00,1397197074681171984,0,Catalyst,['covid19'],
3687,2021-05-25 14:13:13+00:00,1397194044002996230,1,War,"['stayhomestaysafe', 'covid19outbreak']",
3688,2021-05-25 09:59:35+00:00,1397130215382388739,0,Prison,['covid19'],
3689,2021-05-25 08:16:51+00:00,1397104360845299714,0,Miracle,['covid19'],
3690,2021-05-25 07:34:56+00:00,1397093812183265284,1,War,"['covid19', 'coronavirusindia', 'coronaupdate']",
3691,2021-05-25 06:31:01+00:00,1397077728986210306,1,War,['covid19'],
3692,2021-05-25 02:47:51+00:00,1397021568203558914,0,War,['covid19'],
3693,2021-05-25 02:23:53+00:00,1397015534630150144,0,Prison,['wewantjusticeforcovidoutbreak'],
3694,2021-05-26 18:03:44+00:00,1397614442439798788,0,Lesson/Teacher,"['covid19', 'corona.']",
3695,2021-05-26 16:01:17+00:00,1397583628457046018,0,Water/Wave/Tide,['postcovid'],
3696,2021-05-26 14:57:43+00:00,1397567629460602886,0,War,"['covid19', 'salutetocoronawarriors']",
3697,2021-05-26 13:17:59+00:00,1397542533262045192,1,Storm,['covid19'],
3698,2021-05-26 13:07:32+00:00,1397539902695174147,0,Luxury,['covid19'],
3699,2021-05-26 11:12:28+00:00,1397510945786654724,0,Freedom,['covid19'],
